Player,Nation,Position,Squad,Age,Year of birth,Matches Played,Starts,Minutes,90s Played,Goals,Assists,Goals + Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,Goals/90,Assists/90,Goals + Assists/90,Non-Penalty Goals/90,Non-Penalty Goals + Assists/90
Anthony Khelifa,dz ALG,DF,Ajaccio,17,2005,2,1,118,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Kjær Kruse,dk DEN,MF,Valenciennes,21,2002,22,17,"1,401",15.6,1,0,1,1,0,0,2,0,0.06,0.00,0.06,0.06,0.06
Rudy Kohon,fr FRA,DF,Troyes,19,2004,10,5,476,5.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohamed Koné,ci CIV,GK,Dunkerque,21,2002,15,14,"1,329",14.8,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Yoan Koré,fr FRA,DF,Paris FC,18,2004,21,16,"1,540",17.1,2,0,2,2,0,0,3,0,0.12,0.00,0.12,0.12,0.12
kan Kouassi,ci CIV,DF,Ajaccio,18,2004,1,0,27,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Therence Koudou,fr FRA,"DF,MF",Pau FC,18,2004,12,12,"1,024",11.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Billy Koumetio,fr FRA,DF,Dunkerque,20,2002,8,8,647,7.2,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Godson Kyeremeh,fr FRA,MF,Caen,23,2000,34,20,"1,801",20.0,3,6,9,3,0,0,2,0,0.15,0.30,0.45,0.15,0.45
Achraf Laaziri,ma MAR,"MF,DF",Dunkerque,19,2003,14,9,779,8.7,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Rémy Labeau Lascary,gp GLP,"FW,MF",Stade Laval,20,2003,35,26,"2,122",23.6,4,4,8,3,1,2,4,1,0.17,0.17,0.34,0.13,0.30
Bram Lagae,be BEL,DF,Dunkerque,19,2004,15,14,"1,317",14.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Jack Lahne,se SWE,MF,Amiens,21,2001,11,3,284,3.2,1,1,2,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63
Mohamed Lamine Diaby,fr FRA,FW,Paris FC,22,2001,24,7,837,9.3,4,0,4,4,0,0,3,1,0.43,0.00,0.43,0.43,0.43
Noé Lebreton,fr FRA,MF,Caen,19,2004,27,20,"1,750",19.4,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10
Alexis Lefebvre,fr FRA,"MF,FW",Troyes,20,2003,8,4,318,3.5,1,0,1,1,0,0,0,0,0.28,0.00,0.28,0.28,0.28
Sekou Lega,fr FRA,FW,Bastia,20,2003,6,0,78,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Robin Legendre,fr FRA,MF,Quevilly-Rouen,21,2002,8,1,161,1.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Esteban Lepaul,fr FRA,"MF,FW",Angers,23,2000,17,6,698,7.8,3,3,6,3,0,0,1,0,0.39,0.39,0.77,0.39,0.77
Tanguy Lienard,fr FRA,DF,Valenciennes,18,2005,3,2,172,1.9,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Allan Linguet,fr FRA,"DF,MF",Valenciennes,23,1999,27,26,"2,266",25.2,1,2,3,1,0,0,6,0,0.04,0.08,0.12,0.04,0.12
Raphaël Lipinski,fr FRA,"MF,DF",Rodez Aveyron,21,2002,31,11,"1,122",12.5,1,0,1,1,0,0,1,0,0.08,0.00,0.08,0.08,0.08
Irvyn Lomami,fr FRA,MF,Stade Laval,19,2003,2,2,108,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samuel Loric,fr FRA,DF,Quevilly-Rouen,23,2000,28,16,"1,691",18.8,1,0,1,1,0,0,3,0,0.05,0.00,0.05,0.05,0.05
Matéo Loubatieres,fr FRA,MF,Bastia,19,2003,9,1,178,2.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Josias Lukembila,ch SUI,"MF,FW",Paris FC,23,1999,29,18,"1,644",18.3,3,3,6,3,0,0,1,0,0.16,0.16,0.33,0.16,0.33
Rayan Lutin,km COM,MF,Amiens,20,2003,6,2,168,1.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Eros Maddy,nl NED,FW,Auxerre,22,2001,14,0,132,1.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Moise Mahop,fr FRA,DF,Annecy,23,2000,21,20,"1,729",19.2,0,1,1,0,0,0,5,0,0.00,0.05,0.05,0.00,0.05
Hianga Mananga Mbock,fr FRA,"MF,FW",Caen,23,1999,20,7,658,7.3,1,0,1,1,0,0,3,0,0.14,0.00,0.14,0.14,0.14
Jean Marcelin,fr FRA,DF,Bordeaux,23,2000,17,11,"1,039",11.5,0,0,0,0,0,0,2,1,0.00,0.00,0.00,0.00,0.00
Lucas Maronnier,fr FRA,DF,Guingamp,23,2000,15,13,"1,120",12.4,0,1,1,0,0,0,2,0,0.00,0.08,0.08,0.00,0.08
Owen Martinez Jullien,fr FRA,MF,Ajaccio,18,2005,3,1,58,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Loïs Martins,fr FRA,MF,Stade Laval,19,2004,2,0,18,0.2,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Pape Massar Djitte,sn SEN,FW,Pau FC,20,2003,2,0,30,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jean Mattéo Bahoya,fr FRA,"MF,FW",Angers,18,2005,19,6,722,8.0,5,2,7,5,0,0,4,0,0.62,0.25,0.87,0.62,0.87
Aïman Maurer,ma MAR,"MF,FW",Dunkerque,18,2004,14,9,696,7.7,2,0,2,2,0,0,0,0,0.26,0.00,0.26,0.26,0.26
Derek Mazou-Sacko,fr FRA,"MF,DF",Troyes,18,2004,10,4,407,4.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Baye Mbaye,sn SEN,DF,Bastia,19,2004,3,2,151,1.7,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Freddy Mbemba,fr FRA,FW,Dunkerque,20,2002,2,0,37,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Moustapha Mbow,sn SEN,DF,Paris FC,23,2000,38,37,"3,334",37.0,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Nathanael Mbuku,cd COD,"MF,FW",Saint-Étienne,21,2002,18,9,931,10.3,3,1,4,2,1,1,1,0,0.29,0.10,0.39,0.19,0.29
Daylam Meddah,fr FRA,DF,Caen,20,2002,12,4,437,4.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Batista Mendy,fr FRA,MF,Angers,23,2000,3,2,201,2.2,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Nobel Mendy,fr FRA,DF,Paris FC,18,2004,2,0,68,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Nicolas Mercier,fr FRA,FW,Auxerre,20,2003,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tom Meynadier,fr FRA,"DF,MF",Bastia,23,2000,12,7,702,7.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Iyad Mohamed,km COM,MF,Pau FC,22,2001,10,8,603,6.7,1,4,5,1,0,0,2,0,0.15,0.60,0.75,0.15,0.75
Kevin Mouanga,cg CGO,DF,Annecy,23,2000,19,17,"1,462",16.2,1,0,1,1,0,0,2,1,0.06,0.00,0.06,0.06,0.06
Yael Mouanga,fr FRA,DF,Bordeaux,18,2005,1,0,4,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Baptiste Mouazan,fr FRA,"MF,FW",US Concarneau,21,2001,36,29,"2,308",25.6,4,1,5,4,0,0,2,0,0.16,0.04,0.19,0.16,0.19
Aimen Moueffek,fr FRA,MF,Saint-Étienne,22,2001,34,22,"1,869",20.8,4,1,5,4,0,0,2,0,0.19,0.05,0.24,0.19,0.24
Louis Mouton,fr FRA,MF,Pau FC,21,2002,27,19,"1,686",18.7,0,3,3,0,0,0,5,0,0.00,0.16,0.16,0.00,0.16
François Mughe,cm CMR,FW,Dunkerque,19,2004,5,0,128,1.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Noa Mupemba,fr FRA,FW,Stade Laval,21,2002,5,0,36,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Loïc N'Gatta,fr FRA,DF,Auxerre,19,2003,4,1,107,1.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Eric N'Jo,fr FRA,DF,Troyes,19,2004,2,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Papa Ndiaga Yade,mr MTN,MF,Quevilly-Rouen,23,2000,34,15,"1,492",16.6,5,3,8,5,0,0,2,1,0.30,0.18,0.48,0.30,0.48
Noha Ndombasi Nlandu,fr FRA,FW,US Concarneau,22,2001,26,11,940,10.4,2,1,3,2,0,0,0,0,0.19,0.10,0.29,0.19,0.29
Oumar Ngom,mr MTN,MF,Pau FC,19,2004,18,5,435,4.8,1,0,1,1,0,0,0,0,0.21,0.00,0.21,0.21,0.21
Ahmad Ngouyamsa,td CHA,"DF,MF",Rodez Aveyron,22,2000,33,19,"1,847",20.5,0,2,2,0,0,0,5,0,0.00,0.10,0.10,0.00,0.10
Abdoulaye Niakhate Ndiaye,sn SEN,DF,Troyes,21,2002,31,31,"2,790",31.0,0,3,3,0,0,0,8,0,0.00,0.10,0.10,0.00,0.10
Nfansu Njié,gm GAM,FW,Bordeaux,18,2005,4,0,46,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Yonis Njoh,fr FRA,"FW,MF",Pau FC,19,2004,13,3,376,4.2,1,0,1,1,0,0,1,0,0.24,0.00,0.24,0.24,0.24
Obed Nkambadio,fr FRA,GK,Paris FC,20,2003,30,30,"2,655",29.5,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Niels Nkounkou,fr FRA,MF,Saint-Étienne,22,2000,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Samuel Ntamack,fr FRA,FW,Annecy,22,2001,32,10,"1,105",12.3,9,1,10,6,3,3,1,0,0.73,0.08,0.81,0.49,0.57
Yllan Okou,fr FRA,DF,Bastia,20,2002,24,22,"2,013",22.4,2,0,2,2,0,0,0,0,0.09,0.00,0.09,0.09,0.09
Junior Olaitan,bj BEN,"MF,FW",Troyes,21,2002,20,3,685,7.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Tuomas Ollila,fi FIN,DF,Paris FC,23,2000,12,2,302,3.4,2,0,2,2,0,0,0,0,0.60,0.00,0.60,0.60,0.60
Ángel Orelién,pa PAN,"MF,FW",Dunkerque,22,2001,16,6,504,5.6,2,0,2,0,2,2,1,0,0.36,0.00,0.36,0.00,0.00
Gabriel Oualengbe,cf CTA,MF,Paris FC,19,2004,1,0,1,0.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Kassoum Ouattara,fr FRA,DF,Amiens,18,2004,10,10,870,9.7,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Amine El Ouazzani,ma MAR,"FW,MF",Guingamp,22,2001,38,36,"3,022",33.6,11,5,16,10,1,2,3,0,0.33,0.15,0.48,0.30,0.45
Mohamed Ouhatti,ma MAR,MF,Amiens,22,2001,16,1,190,2.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Zinédine Ould Khaled,fr FRA,MF,Angers,23,2000,24,15,"1,134",12.6,1,2,3,1,0,0,2,0,0.08,0.16,0.24,0.08,0.24
Pablo Pagis,fr FRA,"MF,FW",Stade Laval,20,2002,16,13,"1,102",12.2,4,1,5,4,0,0,2,0,0.33,0.08,0.41,0.33,0.41
Ante Palaversa,hr CRO,MF,Troyes,23,2000,7,2,211,2.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Florian Pannafit,fr FRA,FW,Paris FC,21,2002,6,0,33,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Andy Pembélé,fr FRA,MF,Paris FC,23,2000,2,1,120,1.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Alexandre Phliponeau,fr FRA,MF,US Concarneau,23,2000,33,32,"2,735",30.4,0,1,1,0,0,0,5,1,0.00,0.03,0.03,0.00,0.03
Hugo Picard,fr FRA,MF,Guingamp,20,2003,36,25,"1,987",22.1,3,3,6,3,0,0,0,0,0.14,0.14,0.27,0.14,0.27
Balthazar Pierret,fr FRA,"MF,DF",Quevilly-Rouen,23,2000,31,27,"2,511",27.9,5,0,5,5,0,0,9,0,0.18,0.00,0.18,0.18,0.18
Théo Pionnier,fr FRA,DF,Quevilly-Rouen,21,2002,3,0,76,0.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lenny Pirringuel,bj BEN,MF,Pau FC,19,2004,5,0,115,1.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Alexi Pitu,ro ROU,"MF,FW",Bordeaux,21,2002,25,8,918,10.2,1,2,3,1,0,0,4,0,0.10,0.20,0.29,0.10,0.29
Jordan Poha,fr FRA,DF,Valenciennes,20,2003,18,16,"1,429",15.9,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Virgiliu Postolachi,md MDA,FW,Grenoble,23,2000,32,12,"1,291",14.3,3,0,3,3,0,0,1,0,0.21,0.00,0.21,0.21,0.21
Mehdi Puch-Herrantz,fr FRA,MF,Ajaccio,19,2004,12,3,321,3.6,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Lilian Raolisoa,fr FRA,"MF,DF",Angers,23,2000,36,14,"1,583",17.6,1,4,5,1,0,0,3,0,0.06,0.23,0.28,0.06,0.28
Matthis Riou,fr FRA,DF,Guingamp,22,2001,12,11,"1,035",11.5,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Maxence Rivera,fr FRA,"MF,FW",Saint-Étienne,21,2002,13,4,430,4.8,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Clément Rodrigues,fr FRA,"FW,MF",US Concarneau,22,2000,22,10,934,10.4,3,2,5,3,0,0,1,0,0.29,0.19,0.48,0.29,0.48
Anthony Roncaglia,fr FRA,DF,Bastia,23,1999,31,25,"2,161",24.0,0,0,0,0,0,0,6,1,0.00,0.00,0.00,0.00,0.00
Marius Ros,fr FRA,FW,Pau FC,21,2001,2,0,15,0.2,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Baptiste Roux,fr FRA,"MF,DF",Guingamp,23,1999,24,11,"1,093",12.1,0,1,1,0,0,0,3,0,0.00,0.08,0.08,0.00,0.08
Halid Šabanović,ba BIH,DF,Valenciennes,23,1999,4,3,236,2.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Rafiki Said,km COM,"MF,FW",Troyes,23,2000,35,31,"2,475",27.5,9,3,12,7,2,2,4,0,0.33,0.11,0.44,0.25,0.36
Amine Salama,fr FRA,"MF,FW",Caen,23,2000,15,8,738,8.2,1,0,1,1,0,0,0,0,0.12,0.00,0.12,0.12,0.12
Efe Sarikaya,tr TUR,DF,Grenoble,17,2005,1,1,79,0.9,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Aly Sidibé,fr FRA,FW,Troyes,18,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mamadu Silla,pt POR,FW,Ajaccio,16,2006,1,0,25,0.3,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Lassine Sinayoko,ml MLI,"MF,FW",Auxerre,23,1999,34,25,"2,059",22.9,8,4,12,8,0,0,3,0,0.35,0.17,0.52,0.35,0.52
Issouf Sissokho,ml MLI,MF,Bordeaux,21,2002,31,14,"1,237",13.7,0,1,1,0,0,0,4,0,0.00,0.07,0.07,0.00,0.07
Omar Sissoko,fr FRA,MF,Paris FC,16,2006,2,0,8,0.1,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Jacques Siwe,fr FRA,MF,Guingamp,22,2001,28,2,477,5.3,2,0,2,2,0,0,3,1,0.38,0.00,0.38,0.38,0.38
Ibrahima Sory Diallo,sn SEN,FW,Valenciennes,20,2003,3,0,38,0.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Mohamed Souboul,ma MAR,DF,Bastia,21,2001,4,2,127,1.4,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Moussa Soumano,fr FRA,"FW,MF",Ajaccio,18,2005,23,9,941,10.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Sambou Soumano,sn SEN,FW,Quevilly-Rouen,22,2001,36,30,"2,682",29.8,12,2,14,12,0,0,2,1,0.40,0.07,0.47,0.40,0.47
Issa Soumaré,sn SEN,MF,Auxerre,22,2000,17,4,488,5.4,1,0,1,1,0,0,1,2,0.18,0.00,0.18,0.18,0.18
Saidou Sow,gn GUI,DF,Saint-Étienne,21,2002,1,0,45,0.5,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Tony Strata,ro ROU,DF,Ajaccio,18,2004,18,13,"1,249",13.9,0,0,0,0,0,0,2,0,0.00,0.00,0.00,0.00,0.00
Ibrahima Sy,sn SEN,MF,Dunkerque,20,2002,3,2,159,1.8,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Dembo Sylla,gn GUI,MF,Rodez Aveyron,20,2002,15,12,933,10.4,0,4,4,0,0,0,0,0,0.00,0.39,0.39,0.00,0.39
Moussa Sylla,ml MLI,"MF,FW",Pau FC,23,1999,35,33,"2,884",32.0,15,7,22,13,2,2,4,0,0.47,0.22,0.69,0.41,0.62
Eddy Sylvestre,fr FRA,"MF,FW",Grenoble,23,1999,30,18,"1,572",17.5,0,0,0,0,0,0,4,0,0.00,0.00,0.00,0.00,0.00
Waniss Taibi,fr FRA,MF,Rodez Aveyron,21,2002,38,25,"2,374",26.4,2,3,5,2,0,0,0,0,0.08,0.11,0.19,0.08,0.19
Abdoul-Fessal Tapsoba,bf BFA,"MF,FW",Amiens,21,2001,15,7,501,5.6,0,1,1,0,0,0,1,0,0.00,0.18,0.18,0.00,0.18
Allan Tchaptchet,fr FRA,DF,Grenoble,21,2001,1,1,90,1.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
David Tebili,fr FRA,FW,Bordeaux,18,2005,2,0,24,0.3,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Titouan Thomas,fr FRA,MF,Stade Laval,21,2002,31,8,"1,071",11.9,1,1,2,1,0,0,2,1,0.08,0.08,0.17,0.08,0.17
Yvann Titi,fr FRA,DF,Troyes,17,2006,1,1,90,1.0,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Félix Tomi,fr FRA,MF,Bastia,22,2000,20,1,303,3.4,1,1,2,0,1,1,1,0,0.30,0.30,0.59,0.00,0.30
Mathis Touho,fr FRA,FW,Amiens,18,2004,7,0,146,1.6,1,0,1,1,0,0,0,0,0.62,0.00,0.62,0.62,0.62
Saikou Touray,gm GAM,MF,Grenoble,23,2000,21,7,761,8.5,2,1,3,2,0,0,3,0,0.24,0.12,0.35,0.24,0.35
Mohamed Toure,au AUS,FW,Paris FC,19,2004,10,1,160,1.8,1,1,2,0,1,1,1,0,0.56,0.56,1.13,0.00,0.56
Wolo Touré,ci CIV,MF,Ajaccio,19,2004,2,0,56,0.6,0,0,0,0,0,0,1,0,0.00,0.00,0.00,0.00,0.00
Mathys Tourraine,fr FRA,DF,Grenoble,22,2001,30,27,"2,394",26.6,1,1,2,1,0,0,3,0,0.04,0.04,0.08,0.04,0.08
Brahim Traoré,fr FRA,"DF,MF",Caen,19,2004,37,37,"3,117",34.6,0,1,1,0,0,0,2,1,0.00,0.03,0.03,0.00,0.03
Ibrahim Traoré,fr FRA,FW,Troyes,17,2006,2,0,60,0.7,1,0,1,1,0,0,0,0,1.50,0.00,1.50,1.50,1.50
Osaze Urhoghide,nl NED,DF,Amiens,23,2000,18,15,"1,382",15.4,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Antoine Valerio,fr FRA,MF,Rodez Aveyron,23,1999,15,5,467,5.2,1,1,2,1,0,0,1,0,0.19,0.19,0.39,0.19,0.39
Thibaut Vargas,fr FRA,"MF,DF",Stade Laval,23,2000,38,33,"2,970",33.0,1,8,9,1,0,0,3,0,0.03,0.24,0.27,0.03,0.27
Yannis Verdier,fr FRA,DF,Rodez Aveyron,20,2003,14,0,95,1.1,1,0,1,1,0,0,0,0,0.95,0.00,0.95,0.95,0.95
Julien Vetro,fr FRA,MF,Bordeaux,19,2004,13,1,284,3.2,1,1,2,1,0,0,0,0,0.32,0.32,0.63,0.32,0.63
Clément Vidal,fr FRA,DF,Ajaccio,23,2000,27,23,"2,106",23.4,1,0,1,1,0,0,3,0,0.04,0.00,0.04,0.04,0.04
Žan Vipotnik,si SVN,FW,Bordeaux,21,2002,37,25,"2,388",26.5,10,3,13,10,0,1,0,0,0.38,0.11,0.49,0.38,0.49
Abdelwahed Wahib,ma MAR,DF,US Concarneau,23,2000,12,9,759,8.4,0,1,1,0,0,0,1,0,0.00,0.12,0.12,0.00,0.12
Matthéo Xantippe,fr FRA,DF,Grenoble,21,2002,13,8,794,8.8,0,0,0,0,0,0,3,0,0.00,0.00,0.00,0.00,0.00
Romaric Yapi,fr FRA,"DF,MF",Bastia,23,2000,12,6,575,6.4,0,0,0,0,0,0,4,1,0.00,0.00,0.00,0.00,0.00
Gessime Yassine,ma MAR,"MF,FW",Dunkerque,17,2005,19,18,"1,368",15.2,2,1,3,2,0,0,2,0,0.13,0.07,0.20,0.13,0.20
Wilitty Younoussa,cm CMR,MF,Rodez Aveyron,21,2001,35,20,"1,734",19.3,3,2,5,3,0,0,4,0,0.16,0.10,0.26,0.16,0.26
Caleb Zady Sery,ci CIV,"MF,FW",Caen,23,1999,10,4,395,4.4,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Melvin Zinga,fr FRA,GK,Angers,21,2002,5,5,450,5.0,0,0,0,0,0,0,0,0,0.00,0.00,0.00,0.00,0.00
Tanguy Zoukrou,fr FRA,DF,Troyes,20,2003,31,27,"2,430",27.0,1,0,1,1,0,0,4,0,0.04,0.00,0.04,0.04,0.04
